Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN
2016-06-02,31.359404784357,95.888031608543,100.17,56.935636242611,85.583247398132,58.76,54.9,156.77,24.23940059126,155.68644381967
2016-06-03,30.507839008716,96.084282184901,98.7,56.769557688025,84.844874506514,58.29,53.55,153.89,24.110888271649,155.02423839153
2016-06-06,30.953425751784,96.780971730972,99.12,55.773086360512,85.194630086754,58.67,54.53,154.99,23.893405884615,155.9980699035
2016-06-07,32.042637790395,97.173472883688,98.52,56.456939232335,84.39796459843,58.68,54.85,138.13,23.893405884615,154.73208893793
2016-06-08,32.191166704751,97.085160124327,98.68,56.447169905594,85.252922683461,58.53,54.92,138.88,23.952719262897,153.86537889227
2016-06-09,33.072438263263,97.781849670398,98.07,56.232244717307,85.653675931571,57.79,55.44,138.24,24.14054496079,152.67730444766
2016-06-10,32.814988145046,96.97722230733,97.09,55.646085112888,85.125854580401,56.18,52.73,135.61,23.794550254145,150.72964142371
2016-06-13,31.488129843466,95.515155513463,96.96,55.558161172225,85.194275866664,55.89,52.21,133.32,23.666037934534,149.07412785335
2016-06-14,30.062252265649,95.632905859278,96.98,55.753547707031,85.516833359046,55.71,52.66,131.22,23.468326673594,148.98648301727
2016-06-15,30.190977324757,95.318904937105,97.02,55.558161172225,85.634126992639,56.61,53.27,129.55,23.428784421406,147.92500666922
2016-06-16,28.854217095553,95.721218618639,97.19,55.587469152446,86.044654710216,56.77,53.71,127.49,23.418898858359,148.31453927401
2016-06-17,29.052255648028,93.542837221064,95.58,54.698460419076,85.634126992639,56.68,53.19,125.2,23.161874219137,145.70467082191
2016-06-20,29.418626970106,93.317149058253,97.99,55.480006558302,87.031876126294,57.56,54.14,123.96,23.359585480077,146.70771727925
2016-06-21,29.725586726442,94.111963892503,99.72,55.743778380291,87.325110210277,58.07,54.7,124.14,23.557296741017,145.50990451952
2016-06-22,29.596861667333,93.758712855058,94.01,55.538622518744,86.816837798039,57.38,54.7,121.41,23.695694623675,145.88969880919
2016-06-23,30.032546482777,94.298401940043,96.21,56.769557688025,87.911578378244,59.06,57.17,123.57,24.23940059126,148.28532432865
2016-06-24,26.784714222193,91.649019159209,92.2,53.770374378746,84.764199210155,54.04,53.35,112.99,22.964162958197,142.61762492895
2016-06-27,25.022171105169,90.314515239974,90.85,51.337812020405,83.728105446747,50.54,51.16,111.89,22.034920031778,140.79656000155
2016-06-28,26.507460248729,91.835457206749,92.46,53.057213526702,85.937135546089,51.48,53.05,114.94,22.677481629833,144.53607300754
2016-06-29,27.428339517736,92.630272040999,94.39,54.336995329684,87.119846351489,53.22,54.56,114.17,23.290386538748,146.17210994766
2016-06-30,28.032357102784,93.807775499148,95.79,55.333466657197,89.798050985205,54.14,55.93,116.76,23.695694623675,148.16846454721
2016-07-01,29.042353720404,94.092338834867,95.32,55.323697330457,90.658204298223,54.34,55.5,118.59,23.616610119299,150.24272566772
2016-07-05,28.646276615455,93.209211241256,94.73,54.082992834436,91.205574588325,52.8,54.25,117.64,23.567182304064,150.2329873526
2016-07-06,28.071964813278,93.739087797422,95.18,54.180686101839,91.313093752452,52.96,54.96,121.12,23.725351312816,151.96640744392
2016-07-07,29.11166721377,94.141401478956,95.14,54.659383112115,91.391289508181,53.53,54.94,123.34,24.012032641179,152.49227646039
2016-07-08,29.745390581689,94.867528611481,96.79,56.408092598633,92.339413046395,55.14,56.38,124.42,24.644708676188,156.8842565794
2016-07-11,30.854406475547,95.161904476018,97.14,56.90632826239,92.994302500624,55.49,56.24,125.3,24.862191063222,155.98833158838
2016-07-12,34.320081143853,95.593655744006,97.54,57.629258441174,92.671745008243,57.38,56.16,125.35,25.119215702444,157.7217516797
2016-07-13,34.112140663755,95.053966659021,97.34,58.147032758411,92.994302500624,56.87,56.86,123.47,25.613493854794,156.31943430245
2016-07-14,35.528116313948,96.937972192059,97.7,58.635499095427,93.062723786887,58.16,57.43,125.15,25.801319552688,158.48134025904
2016-07-15,35.538018241572,96.928159663241,97.83,58.762500343051,92.916106744895,57.98,57.25,125.58,26.038573065816,159.00720927551
2016-07-18,35.676645228304,97.95847518912,97.79,59.03604149178,92.789038641836,58.01,57.47,125.46,26.295597705038,158.66636824632
2016-07-19,35.656841373057,97.997725304392,97.79,58.879732263935,92.877008867031,57.52,57.45,124.16,26.088000881051,158.23788238105
2016-07-20,35.567724024443,98.086038063753,98.4,59.290043987029,93.238664237277,58.27,57.83,126.93,26.345025520273,158.97799433015
2016-07-21,34.617138972565,97.565974036404,96.34,58.567113808245,92.740166294505,57.58,57.2,127.3,25.929831872299,159.89339595141
2016-07-22,36.003408839887,96.810409317426,98.06,59.006733511559,93.287536584608,58.78,57.89,125.8,26.068229754957,161.33466658913
2016-07-25,35.448900892958,95.515155513463,97.32,59.133734759184,93.140919542616,58.22,57.9,127.46,26.186856511521,162.20137663479
2016-07-26,36.191545464738,94.857716082663,97.91,61.422199548105,93.561221729659,58.75,58.09,126.65,26.503194529025,163.28232961309
2016-07-27,35.844977997908,101.01998418031,97.93,61.869146246475,92.789038641836,59.62,50.51,129.78,26.592164596448,166.21356246414
2016-07-28,35.98360498464,102.38392568599,98.44,62.738616326363,89.661208412679,59.45,50.69,130.4,26.315368831132,166.79786137132
2016-07-29,35.151843064246,102.25636281136,97.86,62.357612583491,86.943905901099,59.45,50.53,128.6,25.989145250581,167.5282350053
2016-08-01,35.250862340484,104.06186811386,97.72,62.504152484596,86.670220756048,59.74,50.6,133.5,25.969374124487,169.60249612581
2016-08-02,33.181359467124,102.52130108945,96.05,61.390449236199,85.986007893419,57.87,49.96,133.61,25.672807233076,169.59275781069
2016-08-03,33.25067296049,103.80674236459,96.67,61.41975721642,86.201046221674,57.95,49.44,137.66,25.900175183158,168.89159912207
2016-08-04,33.349987993227,104.44455673775,97.09,61.878915573215,86.416084549929,58.25,49.43,135.43,26.068229754957,168.15148717297
2016-08-05,34.204097274769,106.03287955203,99.04,62.220842009126,87.647667702659,59.33,50.66,137.11,26.503194529025,169.11558036982
2016-08-08,34.114713745306,106.91089651148,98.49,61.976608840618,87.422854904938,59.37,50.21,136.08,26.522965655119,167.83012277402
2016-08-09,34.353069823875,107.34497231166,98.87,62.34784325675,87.940901786643,60.34,50.22,135.0,26.483423402931,167.5769265809
2016-08-10,33.945878189652,106.54587822497,100.62,62.318535276529,88.009323072905,60.3,52.02,132.67,26.107772007145,166.74916979572
2016-08-11,34.720535445004,106.4768207113,101.67,62.660461712441,88.361203973686,61.71,51.41,133.67,26.513080092072,167.91776761009
2016-08-12,34.680809431909,106.72345468868,101.04,62.758154979844,88.0972932981,61.83,51.97,133.44,26.868960361764,168.49232820216
2016-08-15,35.624302242914,108.00595137101,100.93,63.764395634097,88.312331626355,62.98,52.05,136.07,27.155641690127,170.98533687282
2016-08-16,36.498274531004,107.90729778007,100.6,63.383391891225,87.540148538532,62.65,52.0,133.76,26.908502613952,168.61516551738
2016-08-17,36.349301981898,107.74945203455,99.7,62.719077672883,87.315335740811,62.79,52.34,133.06,26.977701555281,170.72089626705
2016-08-18,36.418822504814,107.61133700722,100.67,62.6506923857,87.804059214117,63.5,52.35,132.43,27.363238514115,171.15183651349
2016-08-19,36.240055445887,107.88756706188,100.32,62.660461712441,87.823608153049,63.74,52.95,132.135,29.300808871328,170.04510360785
2016-08-22,35.753411785473,107.04901153881,100.24,62.367381910231,87.882254969846,63.29,52.98,136.53,28.816416282025,170.76007265309
2016-08-23,36.150671916423,107.38443374804,101.14,62.32830460327,87.950676256109,63.46,53.6,137.42,29.706116956255,170.80904313564
2016-08-24,36.398959498266,106.57547430225,101.14,61.663990384928,87.657442172125,63.17,53.98,132.12,29.458152707872,167.32234477805
2016-08-25,36.468480021183,106.12166778389,101.69,61.683659919341,87.74541239732,63.7,54.56,129.17,29.408559858196,166.72490489094
2016-08-26,35.981836360769,105.50015016091,102.06,61.919694332297,87.764961336252,68.87,55.31,129.63,29.725954096126,168.42907768369
2016-08-29,35.922247341127,105.38176585177,102.3,61.850850961852,87.56947194693,68.32,55.04,127.99,29.805302655608,167.97854924423
2016-08-30,36.796219629216,104.57280640599,102.0,61.860685729058,87.764961336252,68.03,54.89,128.22,29.745791235996,167.24399200597
2016-08-31,36.051356883685,104.67145999694,102.31,61.526303644036,87.784510275185,67.4,54.9,125.86,29.597012686967,166.55840525027
2016-09-01,35.991767864043,105.29297761992,102.9,62.018042004363,88.586016771406,67.37,55.07,125.63,30.043348334056,166.62696392584
2016-09-02,36.279781458981,106.27951352941,103.57,62.106554909221,88.351429504219,68.01,55.33,123.67,29.775546945802,166.27437645148
2016-09-06,36.706836099752,106.24991745212,103.5,61.693494686547,87.833382622515,67.69,55.5,125.85,29.735872666061,167.32234477805
2016-09-07,38.484575185752,106.90103115239,103.0,60.631339828242,88.449174198881,68.6,54.08,125.09,29.666442676514,167.11666875134
2016-09-08,39.080465382177,104.09926916943,101.88,60.395305415286,87.967403463471,68.81,53.5,130.06,29.54741983729,167.44966803268
2016-09-09,38.226356100635,101.74144834575,99.38,58.634882085317,85.116107274312,66.84,52.5,124.92,28.624992833306,163.12067737523
2016-09-12,38.077383551529,104.02034629667,100.32,59.61835880597,86.659740038788,67.35,53.09,129.29,29.349048438584,168.49763635926
2016-09-13,37.114027733976,106.49655142949,98.77,59.451167763459,85.234091944208,65.78,51.87,126.79,29.140758469942,165.8140539155
2016-09-14,36.140740413149,110.26511860375,98.79,59.913401822166,85.234091944208,65.51,51.65,129.42,29.190351319619,166.63675802235
2016-09-15,36.160603419697,114.01395505981,99.62,61.614816548895,86.010824354358,67.39,51.38,129.7,29.904488354961,169.08528214987
2016-09-16,35.246905118512,113.37270671864,98.93,61.024730516503,85.293084279156,67.6,50.98,131.46,29.805302655608,169.39869323819
2016-09-19,35.197247602144,112.05074859993,99.68,61.427955971971,85.106275218487,68.13,51.62,131.18,30.053266903991,167.8512259896
2016-09-20,34.909234007205,112.04088324083,100.62,61.309938765493,86.315618084924,68.79,51.36,131.73,30.142534033409,169.81004529161
2016-09-21,34.432521850065,112.02115252264,107.78,62.254076417319,87.387312169814,71.69,52.21,130.36,30.321068292244,170.27036782758
2016-09-22,35.008549039942,113.0767459458,107.92,62.627797571167,87.957571407646,72.35,52.43,133.69,30.043348334056,172.00392290987
2016-09-23,35.306494138155,111.19246235867,107.47,62.185233046874,86.984197881002,71.67,52.25,127.22,29.418478428131,171.20080699604
2016-09-26,34.690740935183,111.36017346328,107.26,61.250930162254,86.708900317911,71.08,51.76,124.51,29.111002760137,169.95695673926
2016-09-27,35.753411785473,111.56734600428,109.7,62.755649544852,87.456136560587,71.9,52.65,125.98,29.398641288261,168.09607840235
2016-09-28,35.594507733093,112.41576688644,109.49,62.873666751331,85.981328186884,72.65,52.28,123.76,29.497826987614,166.21561187242
2016-09-29,35.574644726546,110.66959832664,107.8,62.686806174407,85.745358847092,71.59,52.41,120.06,29.339129868649,162.04332675912
2016-09-30,36.359233485171,111.5278845679,108.54,63.38507464607,86.718732373736,72.33,52.99,122.54,29.904488354961,163.37532388449
2016-10-03,37.441767342009,111.00502053587,108.45,63.188379301939,86.158305191729,71.18,53.71,122.14,29.676361246449,163.89441099953
2016-10-04,37.372246819093,111.47855777242,108.39,63.178544534733,85.706030623793,71.42,54.64,123.41,29.368885578455,164.10008702624
2016-10-05,37.610602897663,111.5278845679,108.8,63.61127429182,86.109144912605,73.21,55.98,125.51,29.69619838632,163.79647003443
2016-10-06,37.908547995875,112.35657473187,108.56,63.670282895059,86.089480800956,72.83,54.86,122.89,29.646605536643,163.46347075309
2016-10-07,37.471561851831,112.52428583648,108.64,63.35557034445,85.902671740287,72.01,54.95,125.05,29.507745557549,164.05111654369
2016-10-10,38.623616231585,114.48749229637,109.24,62.303250253352,86.295953973274,72.21,55.31,126.05,29.140758469942,164.84443836101
2016-10-11,37.938342505696,114.73412627374,107.37,61.073904352536,84.644168594727,70.17,54.13,121.77,28.406784294729,160.93659385349
2016-10-12,37.12395923725,115.76012361961,108.05,60.178940536742,85.411068949052,70.33,54.28,118.75,28.406784294729,160.50565360704
2016-10-13,38.971218846166,115.40497069219,108.01,59.706871710829,85.430733060702,69.29,54.45,119.61,27.633135839775,160.90721156396
2016-10-14,38.385260153015,116.04621903336,107.84,61.03456528371,86.089480800956,69.46,54.66,118.34,27.841425808417,158.56642249805
2016-10-17,38.315739630099,115.9672961606,107.49,60.680513664275,85.774855014566,68.85,54.94,119.47,27.573624420163,159.27159744677
2016-10-18,39.080465382177,115.88837328784,108.42,61.113243421362,85.912503796111,70.13,55.92,121.34,27.79183295874,159.44789118396
2016-10-19,40.351697801216,115.54308571952,108.39,60.887043775612,85.961664075235,70.78,56.62,120.31,28.0893900568,157.76330658422
2016-10-20,40.311971788121,115.48389356495,109.03,62.42126745983,85.381572781578,71.13,56.73,122.47,28.148901476411,158.17465863765
2016-10-21,39.626698062233,115.03008704659,109.03,61.870520496265,85.263588111682,71.18,57.67,120.26,28.198494326088,155.24622378114
2016-10-24,39.557177539317,116.06594975155,110.81,62.962179656189,86.197633415027,72.22,58.84,121.61,28.91263136143,155.49107619389
2016-10-25,39.418136493484,116.65787129725,109.03,63.001518725015,86.030488466008,71.36,59.07,121.41,28.624992833306,154.64388684577
2016-10-26,39.050670872356,114.033685778,107.97,62.391763158211,85.725694735442,70.66,67.7,121.59,28.615074263371,155.71634041362
2016-10-27,39.636629565506,112.93863091847,107.07,62.2245721157,85.204595776734,70.58,68.81,131.37,28.624992833306,157.26380766221
2016-10-28,39.785602114613,112.18886362725,107.6,62.48027606307,85.696198567968,71.86,69.91,135.59,28.4266214346,142.19069313321
2016-10-31,40.321903291395,112.01128716355,107.51,63.040857793842,85.597878009721,72.28,69.47,130.5,28.843201371883,138.25346633616
2016-11-01,39.527383029495,109.98888854909,106.87,62.549119433515,85.460229228176,70.1,68.1,131.42,28.664667113048,137.86170247576
2016-11-02,39.437999500032,110.08754214004,105.89,62.608128036754,88.46883831053,68.68,67.31,127.74,28.357191445053,135.84411859468
2016-11-03,39.209574924736,108.91356440775,107.17,62.794988613678,87.829754681925,67.61,66.52,127.52,28.039797207123,132.43577300918
2016-11-04,39.568016950457,107.93182509459,106.2,62.381928391004,87.583953286308,69.44,65.81,129.0,27.990204357446,132.61206674636
2016-11-07,41.31044346438,109.48872481343,108.66,63.296561741211,89.078425771661,72.0,66.52,120.05,29.091165620266,136.3436175167
2016-11-08,41.519534646051,110.13330113015,108.39,63.778465334331,89.619188842018,72.69,66.37,119.35,29.269699879102,135.59926618193
2016-11-09,42.226461974556,109.95480307321,107.86,63.896482540809,89.373387446401,72.63,66.53,127.16,28.89279422156,143.40516110046
2016-11-10,42.116938022253,106.89058642913,104.08,63.188379301939,89.855158181811,73.49,66.22,126.88,27.950530077705,148.44912080315
2016-11-11,42.744211567265,107.52524618712,103.68,64.240699393038,89.550364451245,73.81,65.45,113.62,28.585318553565,145.9712143861
2016-11-14,43.21217754529,104.82794221563,102.42,65.361862854582,90.346760973045,73.55,65.44,118.89,28.753934242465,144.38457075147
2016-11-15,44.566291864682,106.21626043625,103.66,67.082947115724,90.789203485156,75.15,65.47,120.36,29.368885578455,145.01567391552
2016-11-16,44.257633453644,109.07222934725,104.08,66.758399797909,91.703584676852,77.57,65.9,122.51,29.775546945802,145.18331069347
2016-11-17,45.631661218909,109.03256311237,105.81,67.082947115724,92.794942873392,78.46,66.6,122.97,30.479765411209,145.31150352367
2016-11-18,46.059800305187,109.14164525828,105.02,67.338651063094,92.804774929217,76.9,66.44,119.85,30.489683981145,143.2111133058
2016-11-21,45.880579292326,110.7977105643,105.65,68.666344635975,93.984621628179,75.52,66.9,117.68,31.094716747199,143.52666488783
2016-11-22,45.880579292326,110.86712647533,105.21,71.685618168379,94.771186094154,75.21,66.82,117.02,31.511296684482,142.32362448135
2016-11-23,46.139454088681,110.30188262837,104.21,72.374051872836,95.026819545596,75.15,66.48,118.92,31.720244341689,143.01389356703
2016-11-25,46.617376789642,110.85720991662,105.02,72.973972672434,95.292285052862,75.83,66.95,118.83,31.720244341689,143.40833304457
2016-11-28,46.298761655668,110.6390456248,104.5,72.934633603608,94.948163098998,75.18,66.17,119.38,31.680444787935,143.05333751479
2016-11-29,46.687073850199,110.5299634789,104.95,73.29851999025,95.410269722759,75.26,67.28,125.59,31.998841217964,143.97040930006
2016-11-30,46.239021318048,109.59780695934,102.81,73.426371963935,94.407400028641,72.61,66.7,122.59,32.038640771718,142.06723882095
2016-12-01,45.552007435415,108.57640141131,99.51,68.253689779514,94.161598633023,69.22,63.51,122.01,29.949164199649,140.41059301531
2016-12-02,45.9004927382,108.98298031878,99.73,69.341634407213,93.640499674315,70.57,63.87,122.96,31.282449250398,142.00807289932
2016-12-05,45.522137266605,108.19957218,101.95,69.826264286824,94.436896196115,71.18,64.31,124.93,31.371998246344,143.27027922743
2016-12-06,46.229064595111,109.03256311237,101.55,70.221880515078,94.387735916991,76.32,64.93,124.17,31.451597353851,143.09278146254
2016-12-07,48.439457087059,110.10355145399,103.36,72.140619222109,96.491795863474,80.34,66.15,125.62,32.347087313309,139.2272745827
2016-12-08,47.842053710857,111.18445635433,103.5,73.070317358506,97.104944509937,81.74,66.31,126.0,32.546085082078,138.6356153664
2016-12-09,49.425172657793,112.99918659986,104.31,72.338427336236,97.13461299283,81.11,64.94,132.07,32.187889098294,141.45585763077
2016-12-12,47.384044455769,112.35461028314,105.16,72.101057599284,96.976381084066,78.37,64.25,115.08,31.83964300295,143.73374561354
2016-12-13,47.632962529186,114.22883988098,106.15,72.298865713411,97.31262389019,79.67,65.14,110.01,31.869492668265,146.30746320445
2016-12-14,47.71261631268,114.22883988098,105.81,71.745002993855,96.610469795048,76.83,66.99,113.52,31.978941441088,146.62301478647
2016-12-15,48.090971784274,114.85358308026,105.1,72.803276404435,97.66864568491,78.92,67.58,116.7,32.894331177422,148.299382566
2016-12-16,47.423871347515,115.00233146104,103.55,71.29993473707,99.735549993147,76.48,67.19,120.04,32.347087313309,147.29356189828
2016-12-19,48.369760026502,115.6667408952,105.29,72.012043947927,99.972897856294,75.7,67.76,114.56,32.27743809424,145.68622102733
2016-12-20,49.006990294451,115.97415421548,105.77,72.595577884601,101.19919514922,76.01,68.7,116.72,32.446586197693,145.17344970654
2016-12-21,49.255908367869,116.08323636138,105.51,72.793385998728,101.33764806939,75.63,67.87,118.99,32.416736532378,144.13804607801
2016-12-22,48.479283978806,115.31966134004,104.72,72.645029913133,101.46621149526,74.58,67.37,125.85,32.84458173523,144.32540482984
2016-12-23,48.270192797135,115.54774219057,105.02,73.030755735681,101.79256480709,76.0,67.63,127.19,32.735132962408,145.4988622755
2016-12-27,48.399630195312,116.28156753576,104.98,73.495604803879,102.1683655904,75.98,68.09,126.06,33.16297816526,146.29760221751
2016-12-28,47.463698239262,115.78573959982,103.77,72.753824375903,101.91123873866,75.02,67.27,123.73,32.735132962408,145.61719411876
2016-12-29,47.045515875921,115.75598992367,103.68,72.773605187316,102.30681851057,74.98,67.04,123.63,32.496335639885,145.72566497508
2016-12-30,46.487939391465,114.85358308026,102.95,71.824126239506,101.64422239262,74.01,66.68,122.35,32.108289990787,144.17749002576
